Year;Country Name;Value;Indicator Name
2014.0;Albania;39.3;Domestic credit to private sector (% of GDP)
2015.0;Albania;37.2;Domestic credit to private sector (% of GDP)
2016.0;Albania;36.6;Domestic credit to private sector (% of GDP)
2017.0;Albania;35.1;Domestic credit to private sector (% of GDP)
2018.0;Albania;33.1;Domestic credit to private sector (% of GDP)
2000.0;Bulgaria;12.0;Domestic credit to private sector (% of GDP)
2009.0;Bulgaria;69.1;Domestic credit to private sector (% of GDP)
2010.0;Bulgaria;68.3;Domestic credit to private sector (% of GDP)
2011.0;Bulgaria;65.6;Domestic credit to private sector (% of GDP)
2012.0;Bulgaria;66.3;Domestic credit to private sector (% of GDP)
2013.0;Bulgaria;66.5;Domestic credit to private sector (% of GDP)
2014.0;Bulgaria;59.5;Domestic credit to private sector (% of GDP)
2015.0;Bulgaria;55.4;Domestic credit to private sector (% of GDP)
2016.0;Bulgaria;52.7;Domestic credit to private sector (% of GDP)
2017.0;Bulgaria;50.6;Domestic credit to private sector (% of GDP)
2018.0;Bulgaria;51.3;Domestic credit to private sector (% of GDP)
2009.0;Cyprus;226.4;Domestic credit to private sector (% of GDP)
2010.0;Cyprus;236.2;Domestic credit to private sector (% of GDP)
2011.0;Cyprus;244.1;Domestic credit to private sector (% of GDP)
2012.0;Cyprus;249.3;Domestic credit to private sector (% of GDP)
2013.0;Cyprus;253.3;Domestic credit to private sector (% of GDP)
2014.0;Cyprus;250.0;Domestic credit to private sector (% of GDP)
2015.0;Cyprus;246.1;Domestic credit to private sector (% of GDP)
2016.0;Cyprus;222.8;Domestic credit to private sector (% of GDP)
2017.0;Cyprus;198.3;Domestic credit to private sector (% of GDP)
2018.0;Cyprus;142.3;Domestic credit to private sector (% of GDP)
2009.0;Greece;88.0;Domestic credit to private sector (% of GDP)
2010.0;Greece;111.6;Domestic credit to private sector (% of GDP)
2011.0;Greece;117.2;Domestic credit to private sector (% of GDP)
2012.0;Greece;116.8;Domestic credit to private sector (% of GDP)
2013.0;Greece;118.1;Domestic credit to private sector (% of GDP)
2014.0;Greece;116.2;Domestic credit to private sector (% of GDP)
2015.0;Greece;112.2;Domestic credit to private sector (% of GDP)
2016.0;Greece;107.4;Domestic credit to private sector (% of GDP)
2017.0;Greece;99.1;Domestic credit to private sector (% of GDP)
2018.0;Greece;89.2;Domestic credit to private sector (% of GDP)
2000.0;Albania;95.4;Adjusted net enrollment rate, primary (% of primary school age children)
2009.0;Albania;85.3;Adjusted net enrollment rate, primary (% of primary school age children)
2010.0;Albania;86.0;Adjusted net enrollment rate, primary (% of primary school age children)
2011.0;Albania;87.0;Adjusted net enrollment rate, primary (% of primary school age children)
2012.0;Albania;89.5;Adjusted net enrollment rate, primary (% of primary school age children)
2013.0;Albania;95.4;Adjusted net enrollment rate, primary (% of primary school age children)
2014.0;Albania;97.6;Adjusted net enrollment rate, primary (% of primary school age children)
2015.0;Albania;97.8;Adjusted net enrollment rate, primary (% of primary school age children)
2016.0;Albania;97.7;Adjusted net enrollment rate, primary (% of primary school age children)
2017.0;Albania;97.8;Adjusted net enrollment rate, primary (% of primary school age children)
2018.0;Albania;97.4;Adjusted net enrollment rate, primary (% of primary school age children)
2000.0;Bulgaria;97.1;Adjusted net enrollment rate, primary (% of primary school age children)
2009.0;Bulgaria;99.3;Adjusted net enrollment rate, primary (% of primary school age children)
2010.0;Bulgaria;99.5;Adjusted net enrollment rate, primary (% of primary school age children)
2011.0;Bulgaria;99.5;Adjusted net enrollment rate, primary (% of primary school age children)
2012.0;Bulgaria;97.2;Adjusted net enrollment rate, primary (% of primary school age children)
2013.0;Bulgaria;95.3;Adjusted net enrollment rate, primary (% of primary school age children)
2014.0;Bulgaria;94.0;Adjusted net enrollment rate, primary (% of primary school age children)
2015.0;Bulgaria;92.0;Adjusted net enrollment rate, primary (% of primary school age children)
2016.0;Bulgaria;89.5;Adjusted net enrollment rate, primary (% of primary school age children)
1990.0;Cyprus;78.8;Adjusted net enrollment rate, primary (% of primary school age children)
2000.0;Cyprus;98.1;Adjusted net enrollment rate, primary (% of primary school age children)
2009.0;Cyprus;99.1;Adjusted net enrollment rate, primary (% of primary school age children)
2010.0;Cyprus;99.3;Adjusted net enrollment rate, primary (% of primary school age children)
2011.0;Cyprus;99.3;Adjusted net enrollment rate, primary (% of primary school age children)
2012.0;Cyprus;98.2;Adjusted net enrollment rate, primary (% of primary school age children)
2013.0;Cyprus;97.5;Adjusted net enrollment rate, primary (% of primary school age children)
2014.0;Cyprus;97.1;Adjusted net enrollment rate, primary (% of primary school age children)
2015.0;Cyprus;97.8;Adjusted net enrollment rate, primary (% of primary school age children)
1990.0;Greece;90.9;Adjusted net enrollment rate, primary (% of primary school age children)
2000.0;Greece;99.1;Adjusted net enrollment rate, primary (% of primary school age children)
2010.0;Greece;96.8;Adjusted net enrollment rate, primary (% of primary school age children)
2011.0;Greece;97.0;Adjusted net enrollment rate, primary (% of primary school age children)
2012.0;Greece;97.7;Adjusted net enrollment rate, primary (% of primary school age children)
2013.0;Greece;97.5;Adjusted net enrollment rate, primary (% of primary school age children)
2014.0;Greece;96.5;Adjusted net enrollment rate, primary (% of primary school age children)
2015.0;Greece;97.3;Adjusted net enrollment rate, primary (% of primary school age children)
2016.0;Greece;97.9;Adjusted net enrollment rate, primary (% of primary school age children)
2017.0;Greece;98.2;Adjusted net enrollment rate, primary (% of primary school age children)
2000.0;Albania;4.9;Domestic credit to private sector (% of GDP)
2009.0;Albania;38.2;Domestic credit to private sector (% of GDP)
2010.0;Albania;39.1;Domestic credit to private sector (% of GDP)
2011.0;Albania;41.2;Domestic credit to private sector (% of GDP)
2012.0;Albania;40.8;Domestic credit to private sector (% of GDP)
2013.0;Albania;39.8;Domestic credit to private sector (% of GDP)
2014.0;Albania;39.3;Domestic credit to private sector (% of GDP)
2015.0;Albania;37.2;Domestic credit to private sector (% of GDP)
2016.0;Albania;36.6;Domestic credit to private sector (% of GDP)
2017.0;Albania;35.1;Domestic credit to private sector (% of GDP)
2018.0;Albania;33.1;Domestic credit to private sector (% of GDP)
2000.0;Bulgaria;12.0;Domestic credit to private sector (% of GDP)
2009.0;Bulgaria;69.1;Domestic credit to private sector (% of GDP)
2010.0;Bulgaria;68.3;Domestic credit to private sector (% of GDP)
2011.0;Bulgaria;65.6;Domestic credit to private sector (% of GDP)
2012.0;Bulgaria;66.3;Domestic credit to private sector (% of GDP)
2013.0;Bulgaria;66.5;Domestic credit to private sector (% of GDP)
2014.0;Bulgaria;59.5;Domestic credit to private sector (% of GDP)
2015.0;Bulgaria;55.4;Domestic credit to private sector (% of GDP)
2016.0;Bulgaria;52.7;Domestic credit to private sector (% of GDP)
2017.0;Bulgaria;50.6;Domestic credit to private sector (% of GDP)
2018.0;Bulgaria;51.3;Domestic credit to private sector (% of GDP)
2009.0;Cyprus;226.4;Domestic credit to private sector (% of GDP)
2010.0;Cyprus;236.2;Domestic credit to private sector (% of GDP)
2011.0;Cyprus;244.1;Domestic credit to private sector (% of GDP)
2012.0;Cyprus;249.3;Domestic credit to private sector (% of GDP)
2013.0;Cyprus;253.3;Domestic credit to private sector (% of GDP)
2014.0;Cyprus;250.0;Domestic credit to private sector (% of GDP)
2015.0;Cyprus;246.1;Domestic credit to private sector (% of GDP)
2016.0;Cyprus;222.8;Domestic credit to private sector (% of GDP)
2017.0;Cyprus;198.3;Domestic credit to private sector (% of GDP)
2018.0;Cyprus;142.3;Domestic credit to private sector (% of GDP)
2009.0;Greece;88.0;Domestic credit to private sector (% of GDP)
2010.0;Greece;111.6;Domestic credit to private sector (% of GDP)
2011.0;Greece;117.2;Domestic credit to private sector (% of GDP)
2012.0;Greece;116.8;Domestic credit to private sector (% of GDP)
2013.0;Greece;118.1;Domestic credit to private sector (% of GDP)
2014.0;Greece;116.2;Domestic credit to private sector (% of GDP)
2015.0;Greece;112.2;Domestic credit to private sector (% of GDP)
2016.0;Greece;107.4;Domestic credit to private sector (% of GDP)
2017.0;Greece;99.1;Domestic credit to private sector (% of GDP)
2018.0;Greece;89.2;Domestic credit to private sector (% of GDP)
1990.0;Albania;-8.6;External balance on goods and services (% of GDP)
2000.0;Albania;-23.2;External balance on goods and services (% of GDP)
2009.0;Albania;-24.6;External balance on goods and services (% of GDP)
2010.0;Albania;-20.6;External balance on goods and services (% of GDP)
2011.0;Albania;-22.7;External balance on goods and services (% of GDP)
2012.0;Albania;-18.6;External balance on goods and services (% of GDP)
2013.0;Albania;-18.0;External balance on goods and services (% of GDP)
2014.0;Albania;-19.0;External balance on goods and services (% of GDP)
2015.0;Albania;-17.3;External balance on goods and services (% of GDP)
2016.0;Albania;-16.9;External balance on goods and services (% of GDP)
2017.0;Albania;-15.0;External balance on goods and services (% of GDP)
2018.0;Albania;-13.8;External balance on goods and services (% of GDP)
1990.0;Bulgaria;-3.6;External balance on goods and services (% of GDP)
2000.0;Bulgaria;-5.3;External balance on goods and services (% of GDP)
2009.0;Bulgaria;-8.3;External balance on goods and services (% of GDP)
2010.0;Bulgaria;-2.8;External balance on goods and services (% of GDP)
2011.0;Bulgaria;0.4;External balance on goods and services (% of GDP)
2012.0;Bulgaria;-3.2;External balance on goods and services (% of GDP)
2013.0;Bulgaria;-0.4;External balance on goods and services (% of GDP)
2014.0;Bulgaria;-0.9;External balance on goods and services (% of GDP)
2015.0;Bulgaria;0.1;External balance on goods and services (% of GDP)
2016.0;Bulgaria;4.3;External balance on goods and services (% of GDP)
2017.0;Bulgaria;3.7;External balance on goods and services (% of GDP)
2018.0;Bulgaria;0.8;External balance on goods and services (% of GDP)
1990.0;Cyprus;-5.6;External balance on goods and services (% of GDP)
2000.0;Cyprus;2.4;External balance on goods and services (% of GDP)
2009.0;Cyprus;-5.3;External balance on goods and services (% of GDP)
2010.0;Cyprus;-7.3;External balance on goods and services (% of GDP)
2011.0;Cyprus;-2.8;External balance on goods and services (% of GDP)
2012.0;Cyprus;-1.2;External balance on goods and services (% of GDP)
2013.0;Cyprus;1.4;External balance on goods and services (% of GDP)
2014.0;Cyprus;1.8;External balance on goods and services (% of GDP)
2015.0;Cyprus;0.2;External balance on goods and services (% of GDP)
2016.0;Cyprus;-0.6;External balance on goods and services (% of GDP)
2017.0;Cyprus;-3.5;External balance on goods and services (% of GDP)
2018.0;Cyprus;-1.7;External balance on goods and services (% of GDP)
1990.0;Greece;-10.6;External balance on goods and services (% of GDP)
2000.0;Greece;-11.0;External balance on goods and services (% of GDP)
2009.0;Greece;-9.8;External balance on goods and services (% of GDP)
2010.0;Greece;-8.6;External balance on goods and services (% of GDP)
2011.0;Greece;-6.8;External balance on goods and services (% of GDP)
2012.0;Greece;-4.4;External balance on goods and services (% of GDP)
2013.0;Greece;-2.8;External balance on goods and services (% of GDP)
2014.0;Greece;-2.4;External balance on goods and services (% of GDP)
2015.0;Greece;0.1;External balance on goods and services (% of GDP)
2016.0;Greece;-0.7;External balance on goods and services (% of GDP)
2017.0;Greece;-1.0;External balance on goods and services (% of GDP)
2018.0;Greece;-0.3;External balance on goods and services (% of GDP)
1990.0;Albania;-8.6;External balance on goods and services (% of GDP)
2000.0;Albania;-23.2;External balance on goods and services (% of GDP)
2009.0;Albania;-24.6;External balance on goods and services (% of GDP)
2010.0;Albania;-20.6;External balance on goods and services (% of GDP)
2011.0;Albania;-22.7;External balance on goods and services (% of GDP)
2012.0;Albania;-18.6;External balance on goods and services (% of GDP)
2013.0;Albania;-18.0;External balance on goods and services (% of GDP)
2014.0;Albania;-19.0;External balance on goods and services (% of GDP)
2015.0;Albania;-17.3;External balance on goods and services (% of GDP)
2016.0;Albania;-16.9;External balance on goods and services (% of GDP)
2017.0;Albania;-15.0;External balance on goods and services (% of GDP)
2018.0;Albania;-13.8;External balance on goods and services (% of GDP)
1990.0;Bulgaria;-3.6;External balance on goods and services (% of GDP)
2000.0;Bulgaria;-5.3;External balance on goods and services (% of GDP)
2009.0;Bulgaria;-8.3;External balance on goods and services (% of GDP)
2010.0;Bulgaria;-2.8;External balance on goods and services (% of GDP)
2011.0;Bulgaria;0.4;External balance on goods and services (% of GDP)
2012.0;Bulgaria;-3.2;External balance on goods and services (% of GDP)
2013.0;Bulgaria;-0.4;External balance on goods and services (% of GDP)
2014.0;Bulgaria;-0.9;External balance on goods and services (% of GDP)
2015.0;Bulgaria;0.1;External balance on goods and services (% of GDP)
2016.0;Bulgaria;4.3;External balance on goods and services (% of GDP)
2017.0;Bulgaria;3.7;External balance on goods and services (% of GDP)
2018.0;Bulgaria;0.8;External balance on goods and services (% of GDP)
1990.0;Cyprus;-5.6;External balance on goods and services (% of GDP)
2000.0;Cyprus;2.4;External balance on goods and services (% of GDP)
2009.0;Cyprus;-5.3;External balance on goods and services (% of GDP)
2010.0;Cyprus;-7.3;External balance on goods and services (% of GDP)
2011.0;Cyprus;-2.8;External balance on goods and services (% of GDP)
2012.0;Cyprus;-1.2;External balance on goods and services (% of GDP)
2013.0;Cyprus;1.4;External balance on goods and services (% of GDP)
2014.0;Cyprus;1.8;External balance on goods and services (% of GDP)
2015.0;Cyprus;0.2;External balance on goods and services (% of GDP)
2016.0;Cyprus;-0.6;External balance on goods and services (% of GDP)
2017.0;Cyprus;-3.5;External balance on goods and services (% of GDP)
2018.0;Cyprus;-1.7;External balance on goods and services (% of GDP)
1990.0;Greece;-10.6;External balance on goods and services (% of GDP)
2000.0;Greece;-11.0;External balance on goods and services (% of GDP)
2009.0;Greece;-9.8;External balance on goods and services (% of GDP)
2010.0;Greece;-8.6;External balance on goods and services (% of GDP)
2011.0;Greece;-6.8;External balance on goods and services (% of GDP)
2012.0;Greece;-4.4;External balance on goods and services (% of GDP)
2013.0;Greece;-2.8;External balance on goods and services (% of GDP)
2014.0;Greece;-2.4;External balance on goods and services (% of GDP)
2015.0;Greece;0.1;External balance on goods and services (% of GDP)
2016.0;Greece;-0.7;External balance on goods and services (% of GDP)
2017.0;Greece;-1.0;External balance on goods and services (% of GDP)
2018.0;Greece;-0.3;External balance on goods and services (% of GDP)
2000.0;Albania;95.4;Adjusted net enrollment rate, primary (% of primary school age children)
2009.0;Albania;85.3;Adjusted net enrollment rate, primary (% of primary school age children)
2010.0;Albania;86.0;Adjusted net enrollment rate, primary (% of primary school age children)
2011.0;Albania;87.0;Adjusted net enrollment rate, primary (% of primary school age children)
2012.0;Albania;89.5;Adjusted net enrollment rate, primary (% of primary school age children)
2013.0;Albania;95.4;Adjusted net enrollment rate, primary (% of primary school age children)
2014.0;Albania;97.6;Adjusted net enrollment rate, primary (% of primary school age children)
2015.0;Albania;97.8;Adjusted net enrollment rate, primary (% of primary school age children)
2016.0;Albania;97.7;Adjusted net enrollment rate, primary (% of primary school age children)
2017.0;Albania;97.8;Adjusted net enrollment rate, primary (% of primary school age children)
2018.0;Albania;97.4;Adjusted net enrollment rate, primary (% of primary school age children)
2000.0;Bulgaria;97.1;Adjusted net enrollment rate, primary (% of primary school age children)
2009.0;Bulgaria;99.3;Adjusted net enrollment rate, primary (% of primary school age children)
2010.0;Bulgaria;99.5;Adjusted net enrollment rate, primary (% of primary school age children)
2011.0;Bulgaria;99.5;Adjusted net enrollment rate, primary (% of primary school age children)
2012.0;Bulgaria;97.2;Adjusted net enrollment rate, primary (% of primary school age children)
2013.0;Bulgaria;95.3;Adjusted net enrollment rate, primary (% of primary school age children)
2014.0;Bulgaria;94.0;Adjusted net enrollment rate, primary (% of primary school age children)
2015.0;Bulgaria;92.0;Adjusted net enrollment rate, primary (% of primary school age children)
2016.0;Bulgaria;89.5;Adjusted net enrollment rate, primary (% of primary school age children)
1990.0;Cyprus;78.8;Adjusted net enrollment rate, primary (% of primary school age children)
2000.0;Cyprus;98.1;Adjusted net enrollment rate, primary (% of primary school age children)
2009.0;Cyprus;99.1;Adjusted net enrollment rate, primary (% of primary school age children)
2010.0;Cyprus;99.3;Adjusted net enrollment rate, primary (% of primary school age children)
2011.0;Cyprus;99.3;Adjusted net enrollment rate, primary (% of primary school age children)
2012.0;Cyprus;98.2;Adjusted net enrollment rate, primary (% of primary school age children)
2013.0;Cyprus;97.5;Adjusted net enrollment rate, primary (% of primary school age children)
2014.0;Cyprus;97.1;Adjusted net enrollment rate, primary (% of primary school age children)
2015.0;Cyprus;97.8;Adjusted net enrollment rate, primary (% of primary school age children)
1990.0;Greece;90.9;Adjusted net enrollment rate, primary (% of primary school age children)
2000.0;Greece;99.1;Adjusted net enrollment rate, primary (% of primary school age children)
2010.0;Greece;96.8;Adjusted net enrollment rate, primary (% of primary school age children)
2011.0;Greece;97.0;Adjusted net enrollment rate, primary (% of primary school age children)
2012.0;Greece;97.7;Adjusted net enrollment rate, primary (% of primary school age children)
2013.0;Greece;97.5;Adjusted net enrollment rate, primary (% of primary school age children)
2014.0;Greece;96.5;Adjusted net enrollment rate, primary (% of primary school age children)
2015.0;Greece;97.3;Adjusted net enrollment rate, primary (% of primary school age children)
2016.0;Greece;97.9;Adjusted net enrollment rate, primary (% of primary school age children)
2017.0;Greece;98.2;Adjusted net enrollment rate, primary (% of primary school age children)
2000.0;Albania;95.4;Adjusted net enrollment rate, primary (% of primary school age children)
2009.0;Albania;85.3;Adjusted net enrollment rate, primary (% of primary school age children)
2010.0;Albania;86.0;Adjusted net enrollment rate, primary (% of primary school age children)
2011.0;Albania;87.0;Adjusted net enrollment rate, primary (% of primary school age children)
2012.0;Albania;89.5;Adjusted net enrollment rate, primary (% of primary school age children)
2013.0;Albania;95.4;Adjusted net enrollment rate, primary (% of primary school age children)
2014.0;Albania;97.6;Adjusted net enrollment rate, primary (% of primary school age children)
2015.0;Albania;97.8;Adjusted net enrollment rate, primary (% of primary school age children)
2016.0;Albania;97.7;Adjusted net enrollment rate, primary (% of primary school age children)
2017.0;Albania;97.8;Adjusted net enrollment rate, primary (% of primary school age children)
2018.0;Albania;97.4;Adjusted net enrollment rate, primary (% of primary school age children)
2000.0;Bulgaria;97.1;Adjusted net enrollment rate, primary (% of primary school age children)
2009.0;Bulgaria;99.3;Adjusted net enrollment rate, primary (% of primary school age children)
2010.0;Bulgaria;99.5;Adjusted net enrollment rate, primary (% of primary school age children)
2011.0;Bulgaria;99.5;Adjusted net enrollment rate, primary (% of primary school age children)
2012.0;Bulgaria;97.2;Adjusted net enrollment rate, primary (% of primary school age children)
2013.0;Bulgaria;95.3;Adjusted net enrollment rate, primary (% of primary school age children)
2014.0;Bulgaria;94.0;Adjusted net enrollment rate, primary (% of primary school age children)
2015.0;Bulgaria;92.0;Adjusted net enrollment rate, primary (% of primary school age children)
2016.0;Bulgaria;89.5;Adjusted net enrollment rate, primary (% of primary school age children)
1990.0;Cyprus;78.8;Adjusted net enrollment rate, primary (% of primary school age children)
2000.0;Cyprus;98.1;Adjusted net enrollment rate, primary (% of primary school age children)
2009.0;Cyprus;99.1;Adjusted net enrollment rate, primary (% of primary school age children)
2010.0;Cyprus;99.3;Adjusted net enrollment rate, primary (% of primary school age children)
2011.0;Cyprus;99.3;Adjusted net enrollment rate, primary (% of primary school age children)
2012.0;Cyprus;98.2;Adjusted net enrollment rate, primary (% of primary school age children)
2013.0;Cyprus;97.5;Adjusted net enrollment rate, primary (% of primary school age children)
2014.0;Cyprus;97.1;Adjusted net enrollment rate, primary (% of primary school age children)
2015.0;Cyprus;97.8;Adjusted net enrollment rate, primary (% of primary school age children)
1990.0;Greece;90.9;Adjusted net enrollment rate, primary (% of primary school age children)
2000.0;Greece;99.1;Adjusted net enrollment rate, primary (% of primary school age children)
2010.0;Greece;96.8;Adjusted net enrollment rate, primary (% of primary school age children)
2011.0;Greece;97.0;Adjusted net enrollment rate, primary (% of primary school age children)
2012.0;Greece;97.7;Adjusted net enrollment rate, primary (% of primary school age children)
2013.0;Greece;97.5;Adjusted net enrollment rate, primary (% of primary school age children)
2014.0;Greece;96.5;Adjusted net enrollment rate, primary (% of primary school age children)
2015.0;Greece;97.3;Adjusted net enrollment rate, primary (% of primary school age children)
2016.0;Greece;97.9;Adjusted net enrollment rate, primary (% of primary school age children)
2017.0;Greece;98.2;Adjusted net enrollment rate, primary (% of primary school age children)
2000.0;Albania;4.1;Foreign direct investment, net inflows (% of GDP)
2009.0;Albania;11.2;Foreign direct investment, net inflows (% of GDP)
2010.0;Albania;9.1;Foreign direct investment, net inflows (% of GDP)
2011.0;Albania;8.1;Foreign direct investment, net inflows (% of GDP)
2012.0;Albania;7.5;Foreign direct investment, net inflows (% of GDP)
2013.0;Albania;9.8;Foreign direct investment, net inflows (% of GDP)
2014.0;Albania;8.7;Foreign direct investment, net inflows (% of GDP)
2015.0;Albania;8.7;Foreign direct investment, net inflows (% of GDP)
2016.0;Albania;8.8;Foreign direct investment, net inflows (% of GDP)
2017.0;Albania;7.9;Foreign direct investment, net inflows (% of GDP)
2018.0;Albania;8.0;Foreign direct investment, net inflows (% of GDP)
1990.0;Bulgaria;0.0;Foreign direct investment, net inflows (% of GDP)
2000.0;Bulgaria;7.6;Foreign direct investment, net inflows (% of GDP)
2009.0;Bulgaria;7.5;Foreign direct investment, net inflows (% of GDP)
2010.0;Bulgaria;3.6;Foreign direct investment, net inflows (% of GDP)
2011.0;Bulgaria;3.7;Foreign direct investment, net inflows (% of GDP)
2012.0;Bulgaria;3.3;Foreign direct investment, net inflows (% of GDP)
2013.0;Bulgaria;3.6;Foreign direct investment, net inflows (% of GDP)
2014.0;Bulgaria;1.9;Foreign direct investment, net inflows (% of GDP)
2015.0;Bulgaria;5.2;Foreign direct investment, net inflows (% of GDP)
2016.0;Bulgaria;2.9;Foreign direct investment, net inflows (% of GDP)
2017.0;Bulgaria;4.9;Foreign direct investment, net inflows (% of GDP)
2018.0;Bulgaria;4.0;Foreign direct investment, net inflows (% of GDP)
1990.0;Cyprus;2.3;Foreign direct investment, net inflows (% of GDP)
2000.0;Cyprus;8.6;Foreign direct investment, net inflows (% of GDP)
2009.0;Cyprus;10.9;Foreign direct investment, net inflows (% of GDP)
2010.0;Cyprus;53.2;Foreign direct investment, net inflows (% of GDP)
2011.0;Cyprus;-43.5;Foreign direct investment, net inflows (% of GDP)
2012.0;Cyprus;198.1;Foreign direct investment, net inflows (% of GDP)
2013.0;Cyprus;-25.0;Foreign direct investment, net inflows (% of GDP)
2014.0;Cyprus;-3.2;Foreign direct investment, net inflows (% of GDP)
2015.0;Cyprus;41.2;Foreign direct investment, net inflows (% of GDP)
2016.0;Cyprus;40.2;Foreign direct investment, net inflows (% of GDP)
2017.0;Cyprus;49.8;Foreign direct investment, net inflows (% of GDP)
2018.0;Cyprus;-1.4;Foreign direct investment, net inflows (% of GDP)
1990.0;Greece;1.0;Foreign direct investment, net inflows (% of GDP)
2000.0;Greece;0.0;Foreign direct investment, net inflows (% of GDP)
2009.0;Greece;0.8;Foreign direct investment, net inflows (% of GDP)
2010.0;Greece;0.2;Foreign direct investment, net inflows (% of GDP)
2011.0;Greece;0.4;Foreign direct investment, net inflows (% of GDP)
2012.0;Greece;0.7;Foreign direct investment, net inflows (% of GDP)
2013.0;Greece;1.2;Foreign direct investment, net inflows (% of GDP)
2014.0;Greece;1.1;Foreign direct investment, net inflows (% of GDP)
2015.0;Greece;0.6;Foreign direct investment, net inflows (% of GDP)
2016.0;Greece;1.4;Foreign direct investment, net inflows (% of GDP)
2017.0;Greece;1.8;Foreign direct investment, net inflows (% of GDP)
2018.0;Greece;2.0;Foreign direct investment, net inflows (% of GDP)
2000.0;Albania;4.1;Foreign direct investment, net inflows (% of GDP)
2009.0;Albania;11.2;Foreign direct investment, net inflows (% of GDP)
2010.0;Albania;9.1;Foreign direct investment, net inflows (% of GDP)
2011.0;Albania;8.1;Foreign direct investment, net inflows (% of GDP)
2012.0;Albania;7.5;Foreign direct investment, net inflows (% of GDP)
2013.0;Albania;9.8;Foreign direct investment, net inflows (% of GDP)
2014.0;Albania;8.7;Foreign direct investment, net inflows (% of GDP)
2015.0;Albania;8.7;Foreign direct investment, net inflows (% of GDP)
2016.0;Albania;8.8;Foreign direct investment, net inflows (% of GDP)
2017.0;Albania;7.9;Foreign direct investment, net inflows (% of GDP)
2018.0;Albania;8.0;Foreign direct investment, net inflows (% of GDP)
1990.0;Bulgaria;0.0;Foreign direct investment, net inflows (% of GDP)
2000.0;Bulgaria;7.6;Foreign direct investment, net inflows (% of GDP)
2009.0;Bulgaria;7.5;Foreign direct investment, net inflows (% of GDP)
2010.0;Bulgaria;3.6;Foreign direct investment, net inflows (% of GDP)
2011.0;Bulgaria;3.7;Foreign direct investment, net inflows (% of GDP)
2012.0;Bulgaria;3.3;Foreign direct investment, net inflows (% of GDP)
2013.0;Bulgaria;3.6;Foreign direct investment, net inflows (% of GDP)
2014.0;Bulgaria;1.9;Foreign direct investment, net inflows (% of GDP)
2015.0;Bulgaria;5.2;Foreign direct investment, net inflows (% of GDP)
2016.0;Bulgaria;2.9;Foreign direct investment, net inflows (% of GDP)
2017.0;Bulgaria;4.9;Foreign direct investment, net inflows (% of GDP)
2018.0;Bulgaria;4.0;Foreign direct investment, net inflows (% of GDP)
1990.0;Cyprus;2.3;Foreign direct investment, net inflows (% of GDP)
2000.0;Cyprus;8.6;Foreign direct investment, net inflows (% of GDP)
2009.0;Cyprus;10.9;Foreign direct investment, net inflows (% of GDP)
2010.0;Cyprus;53.2;Foreign direct investment, net inflows (% of GDP)
2011.0;Cyprus;-43.5;Foreign direct investment, net inflows (% of GDP)
2012.0;Cyprus;198.1;Foreign direct investment, net inflows (% of GDP)
2013.0;Cyprus;-25.0;Foreign direct investment, net inflows (% of GDP)
2014.0;Cyprus;-3.2;Foreign direct investment, net inflows (% of GDP)
2015.0;Cyprus;41.2;Foreign direct investment, net inflows (% of GDP)
2016.0;Cyprus;40.2;Foreign direct investment, net inflows (% of GDP)
2017.0;Cyprus;49.8;Foreign direct investment, net inflows (% of GDP)
2018.0;Cyprus;-1.4;Foreign direct investment, net inflows (% of GDP)
1990.0;Greece;1.0;Foreign direct investment, net inflows (% of GDP)
2000.0;Greece;0.0;Foreign direct investment, net inflows (% of GDP)
2009.0;Greece;0.8;Foreign direct investment, net inflows (% of GDP)
2010.0;Greece;0.2;Foreign direct investment, net inflows (% of GDP)
2011.0;Greece;0.4;Foreign direct investment, net inflows (% of GDP)
2012.0;Greece;0.7;Foreign direct investment, net inflows (% of GDP)
2013.0;Greece;1.2;Foreign direct investment, net inflows (% of GDP)
2014.0;Greece;1.1;Foreign direct investment, net inflows (% of GDP)
2015.0;Greece;0.6;Foreign direct investment, net inflows (% of GDP)
2016.0;Greece;1.4;Foreign direct investment, net inflows (% of GDP)
2017.0;Greece;1.8;Foreign direct investment, net inflows (% of GDP)
2018.0;Greece;2.0;Foreign direct investment, net inflows (% of GDP)
2000.0;Albania;4.1;Foreign direct investment, net inflows (% of GDP)
2009.0;Albania;11.2;Foreign direct investment, net inflows (% of GDP)
2010.0;Albania;9.1;Foreign direct investment, net inflows (% of GDP)
2011.0;Albania;8.1;Foreign direct investment, net inflows (% of GDP)
2012.0;Albania;7.5;Foreign direct investment, net inflows (% of GDP)
2013.0;Albania;9.8;Foreign direct investment, net inflows (% of GDP)
2014.0;Albania;8.7;Foreign direct investment, net inflows (% of GDP)
2015.0;Albania;8.7;Foreign direct investment, net inflows (% of GDP)
2016.0;Albania;8.8;Foreign direct investment, net inflows (% of GDP)
2017.0;Albania;7.9;Foreign direct investment, net inflows (% of GDP)
2018.0;Albania;8.0;Foreign direct investment, net inflows (% of GDP)
1990.0;Bulgaria;0.0;Foreign direct investment, net inflows (% of GDP)
2000.0;Bulgaria;7.6;Foreign direct investment, net inflows (% of GDP)
2009.0;Bulgaria;7.5;Foreign direct investment, net inflows (% of GDP)
2010.0;Bulgaria;3.6;Foreign direct investment, net inflows (% of GDP)
2011.0;Bulgaria;3.7;Foreign direct investment, net inflows (% of GDP)
